answerString,constituency,constituency_id,constituency_slug,firstName,id,isPartyLeader,lastName,partyLetter,partyName,photoUrl,party,name,link,constituencies,causes,cv,Beskæftigelse,Alder,Uddannelse,Valgt i
222454531224244,Roskilde,39,roskilde,Claus,1695,False,Larsen,A,Socialdemokratiet,http://www.altinget.dk/images/kv17/1695-Claus-Larsen-a.jpg,A. Socialdemokratiet,Frederik Ingemann,/kandidater/kv17/Frederik-Ingemann,Fredensborg,,,,,,
0,Roskilde,39,roskilde,Poul Lindor,1704,False,Nielsen,A,Socialdemokratiet,http://www.altinget.dk/images/kv17/,B. Radikale Venstre,Kristian Hegaard,/kandidater/kv17/19930-kristian-hegaard,Fredensborg,"## Gør borgeren stor i systemet ##
Forældre til et barn med handicap eller pårørende til demente yder en stor indsats i dagligdagen. Andre har sygdom eller handicap inde på eget liv. Det kræver meget energi at kommunikere med kommunen. Systemet kan være uoverskueligt. I 2016 var der fejl i 50 % af kommunens sociale sager, der blev anket. Derfor har jeg i min folketingsperiode fremlagt en national plan for at rette op.## Gør aktiviteten i centrene større ##
Der skal mere liv i centrene. Det kræver en fælles indsats. Politikerne skal skabe rammerne. De erhvervsdrivende skal tro på det. Borgerne skal handle der. Radikale Venstre står gerne i spidsen for at få livet i byerne tilbage på sporet. De mange borgerdrevne initiativer skal støttes. ## Gør børn og unge til de største ##
Barnets første 1000 dage er de vigtigste for dets udvikling. Derfor vil jeg have mange flere pædagoger. Jeg vil investere massivt i skolerne. De bedste faglokaler skaber bedre indlæring. Bedre udefaciliteter skaber bedre skoledag. Fokus på børns trivsel sikrer, at vi får alle med. Mange børn mistrives i Danmark. Radikale samarbejder bredt, men går aldrig på kompromis med indsats for børn og unge.",Kristian har desværre ikke skrevet sit CV,Studerende,,Kandidatuddannelse,"2009, 2013"
242555441425442,Roskilde,39,roskilde,Tuncay,1708,False,Yilmaz,A,Socialdemokratiet,http://www.altinget.dk/images/kv17/1708-Tuncay-Yilmaz-a.jpg,B. Radikale Venstre,Cecilie Trier Andersen,/kandidater/kv17/Cecilie-Trier-Andersen,Fredensborg,,Cecilie Trier har desværre ikke skrevet sit CV,Offentligt ansat,,Bachelor-/diplomuddannelse,
0,Roskilde,39,roskilde,Anne-Dorte,1694,False,Nygaard,A,Socialdemokratiet,http://www.altinget.dk/images/kv17/1694-Anne-Dorte-Nygaard-a.jpg,A. Socialdemokratiet,Dorte Beyer,/kandidater/kv17/Dorte-Beyer-Nielsen,Fredensborg,"## Kokkedal nærmiljø /svømmehal /omsorg/ frtidsliv ##
Holmegårdscenteret og området er for tiden ret påvirket i negativ retning pga.uro og daglige gener af unge .
Handlen er truet da stedet er misligholdt og centeret ikke har en fælles profil.## plads til mangfoldighed ##
vi er mange der bor tæt med forskellige kulturelle baggrunde.
Jeg vil til stadighed arbejde med de positive relationer mellem mennesker og dyrke alles muligheder for at kunne være en del af den lokale udvikling- Alle har ret til et levende demokrati og bør være medspillere.## børn -unge -gamle ##
Vi skal have et anstændigt socialt engagement  daginstitutioner,skoler og plejehjem og hjemmepleje skal fungerer optimalt og med moderne tænkningog med en god økonomi.
Forældrene skal være en aktiv del af nærmiljøet for børnenes skyld.
fritidsaktivitetstilbudene skal give alle mulighed for en sund og aktiv hverdag.","RH hjerte kirurgisk intensiv 2015...
intensiv specialæudd.
Udd. Sankt Lukas stiftelsen",Offentligt ansat,55 år,Bachelor-/diplomuddannelse,2013
313444533115333,Roskilde,39,roskilde,Kaj V.,1699,False,Hansen,A,Socialdemokratiet,http://www.altinget.dk/images/kv17/1699-Kaj-V-Hansen-a.jpg,A. Socialdemokratiet,Cømert Sonsuz,/kandidater/kv17/Cømert-Sonsuz,Fredensborg,"## Kriminalitets forebyggende indsatser ##
Arbejde på at skabe kriminalitets forebyggende og tryghedsskabende indsats i boligområderne.
I boligområderne oplever mange medborgere problemer med grupper af unge, der hænger ud i området, som skaber utryghed, laver kriminalitet og det skaber uro.
Vi skal sikre, at alle unge skal have et godt liv, tager en uddannelse, kommer i arbejde og få dem til at deltage i fritidsaktiviteter og mindske kont## Et godt skolemiljø ##
Arbejde for en langsigtet strategi på skoler og institutioner med fokus på at styrke indlæring og trivsel. 
Vores børn er vores fremtid vi skal derfor styrke de yngste generationers muligheder i folkeskolen samt sørge for kulturelle oplevelser i løbet af deres opvækst. Vi skal have velfungerende skoler og dygtige lærer og pædagoger. Vi skal sikre at både lærer og pædagoger er klædt godt på og har
## helhedsorienteret og koordineret indsats ##
Arbejde på at styrke en helhedsorienteret og koordineret indsats til udsatte familier med fokus på trivsel, udvikling og forebyggelse.

","Uddannet Socialrådgiver
Flere års erfaring med aktivitetsparate borger over 30 år med flere komplekse problematikker 
Erfaring med jobparate 
SSP konsulent med fokus på unge og familier",Offentligt ansat,38 år,Bachelor-/diplomuddannelse,
242344551145155,Roskilde,39,roskilde,Jeppe,2146,False,Trolle,B,Radikale Venstre,http://www.altinget.dk/images/kv17/2146-Jeppe-Trolle-a.jpg,A. Socialdemokratiet,Mads Sandholdt,/kandidater/kv17/Mads-Sandholdt,Helsingør,"## Børn og unge med specielle behov ##
Med baggrund i min egen praktiske erfaring har jeg kunne erfare, at vi i kommunen kan gøre et bedre arbejde inden for dette område, ved at forbedre forholdende og behandlingstiden i sagsbehandlings processen. ## Byudvikling ##
Fjernelse af gammel bygninger (ikke bevaringsværdig bygninger).
Tilpasning af anvendelseskategori for de enkelte bygningers byggegrunde..## Sociale arrangementer for unge ##
styrkelse af mulighederne for sociale arangementer for unge, til at skabe et stærkere nærmiljø og en social stærkere ungdom.",Mads har desværre ikke skrevet sit CV,Ikke oplyst,28 år,Erhvervsuddannelse,
242455551125144,Roskilde,39,roskilde,Jeppe,2145,False,Fransson,B,Radikale Venstre,http://www.altinget.dk/images/kv17/2145-Jeppe-Fransson-a.jpg,A. Socialdemokratiet,Birger Lund,/kandidater/kv17/Birger-Lund,Helsingør,,Birger har desværre ikke skrevet sit CV,Ikke oplyst,,,
0,Roskilde,39,roskilde,Anders,2153,False,Rohde,B,Radikale Venstre,http://www.altinget.dk/images/kv17/,B. Radikale Venstre,Noah Nevado,/kandidater/kv17/Noah-Nevado,Helsingør,"## Dit barn  - Mit fokus ##
Vores børn er vores fremtid og derfor skal de have den bedste opvækst. Jeg ønsker en kommune hvor børneinstitutioner har topprioritet. Hvor forældre afleverer deres børn til fagligt dygtige og engagerede pædagoger, trygt vidende at børnene har gode omgivelser, og at der er tid til dem.## Giv ungdommen en chance ##
Mange unge står uden job, praktikplads eller uddannelse. Det er ikke godt nok! Ungdomsledigheden skal sænkes gennem et øget fokus på de unge der har udfordringer. Kommunen skal gå aktivt ind i skabelsen af praktikpladser og forsøge at tiltrække flere uddannelsesinstitutioner.## Sammen står vi stærkere ##
Vi er en kommune, én befolkning. Derfor skal vi alle tage ansvar for fællesskabet. Vi skal bruge befolkningens kulturelle diversitet som en styrke frem for det modsatte. Derved løfter vi i flok og skaber et Helsingør som du og jeg kan være stolte af.","Uddannet Idrætspædagog.
Pas På Nerverne-konsulent (Inklusion gennem fodbold i skoler og institutioner)
TIdl. Næstformand i Integrationsrådet HTK
Tidl. Hovedbestyrelsesmedlem i SOS-Børnebyerne

Men har i den seneste tid haft mit største fokus på min nye sammenbragte familie.",Offentligt ansat,34 år,Bachelor-/diplomuddannelse,2013
423445231144442,Roskilde,39,roskilde,Jesper,3996,False,Kejlhof,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/3996-Jesper-Kejlhof-a.jpg,C. Det Konservative Folkeparti,Janus Tarp,/kandidater/kv17/Janus-Tarp,Sorø,"## Sorø - Sjællands hjerte ##
Sorø Kommune ligger midt på Sjælland med en storslået natur og en glorværdig historisk baggrund. Vi er samtidig Sjællands mest erhvervsvenlige kommune og vil gerne være børnefamiliernes ditto. Den placering på Sjælland skal udnyttes til at skabe øget vækst og flere indtægter, så servicen konstant kan forbedres og udvikles til gavn for alle vore medborgere. Dermed: Sorø - Sjællands hjerte for alle.## Styrket inklusion ##
Vi har alle en ret og en pligt til at bidrage til det fælles ud fra vores forudsætninger og muligheder. Derfor skal vi som kommune støtte de, der har ønsket og viljen til at deltage og bidrage, men som mangler forudsætningerne. Omvendt skal vi give dem, der ikke har viljen og ønsket et kærligt, men bestemt skub i form af uddannelses- og jobkrav med sanktioner uden tøven. Vi skal sætte tidligt ind.## Øget fokus på eliteidræt ##
Uden elite ingen bredde, og uden bredde ingen elite. Tingene hænger sammen. Jeg ønsker, at Sorø Kommune satser mere på eliteidrætten end hidtil. Vi skal have en strategi, der sætter retning for, hvordan vi rammesætter eliteidrætten. Vi skal arbejde for en Team Danmark-klasse/-gymnasieditto og et Team Danmark-søsportcenter samt et partnerskab med virksomhederne. Lykkes det, får vi også bredden med.","Juridisk konsulent i Sorø Kommune siden 2008.
Juridisk konsulent for Dansk Handicapservice A/S siden 2010.
Jurist i Center for Ligebehandling af Handicappede 2005-2008.
Leder af Kvalitetsenheden i Den Sociale Sikringsstyrelse 2000-2002.
Jurist i Den Sociale Sikringsstyrelse 1997-2000.
Projektmedarbejder i Danske Handicaporganisationer 1996-1997.",Offentligt ansat,44 år,Kandidatuddannelse,
435542434244441,Roskilde,39,roskilde,Keld,3994,False,Holm,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/3994-Keld-Holm-a.jpg,C. Det Konservative Folkeparti,Mogens Schwensen,/kandidater/kv17/Mogens-Schwensen,Sorø,"## Styrkelse at undervisningen ##
Det er vigtigt at styrke undervisningen/skolerne i Sorø Kommune. . Flertallet i byrådet har i denne periode fået bragt orden i økonomien. 
Nu er der råd.
Skolerne skal styrkes både fagligt og socialt. Børnene skal ikke gå i skole i mange timer, der skal i stedet startes op med flerlærerordning. Eleverne har også en fritid, der er vigtig for elevens sociale liv. .## Dagplejen ##
Dagplejen skal styrkes – Det er vigtigt, at man har frit valg. De unge familier skal kunne vælge. For mig er dagplejen den bedste pasningsform der findes. Det er netop den pasningsform, der mest minder om en familie. Børn skal ikke institutionaliseres. ## Din lokale stemme ##
Kommunen har endnu ikke den rette sammenhængskraft.
Offentlig transport nord-syd, øst-vest skal fungere. Regionen snød os. Jeg vil arbejde for sammenhændende busforbindelser. Cykelstier skal kunne køre trygt, derfor skal der de næste år arbejdes på cykelstier mellem alle bysamfund i Sorø Kommune. Den nye omfartsvej med cykelsti er også en del af sammenhængskraften!","Læreruddannet
Lærer
Souschef og SSP konsulent i Dianalund Kommune
Ungdomsskoleinspektør i Dianalund Kommune
Leder af SSP funktionen i Sorø Kommune
Leder af Ung Sorø i Sorøkommune",Offentligt ansat,60 år,Bachelor-/diplomuddannelse,"2009, 2013"
0,Roskilde,39,roskilde,Dorit ,3466,False,Neve,F,SF - Socialistisk Folkeparti,http://www.altinget.dk/images/kv17/,A. Socialdemokratiet,Nancy H.K. Sørensen,/kandidater/kv17/Nancy-HK-Sørensen,Odsherred,"## Fokus på et værdigt liv for de svage i min kommune. ##
Jeg vil arbejdede for at:
De ældre som har bygget velfærdssamfundet oplever at de får den hjælp de har behov for. 
Børnene får en god start i livet ved at støtte familier og de institutioner børnene vokser i.
De psykiske syge får den omsorg og det støtte de har behov for. 
## At de kommunale  ansattes ekspertise respeteres ##
I mit politiske hverv vil jeg arbejde for at medarbejderne i kommunen føler sig værdsatte og at deres faglige viden respekteres i løsningen af de forskellige kommunale opgaver.## At kommunens økonomi forvaltes forsvarli ##
En god og sund økonomi er forudsætningen for  at kerner opgaver hos borgerne  i kommunen kan løses forsvarlige.",".Pensioneret Hjemmesygeplejerske og Psykiatrisksygeplejerske
.Skolelærer 
.Husholdningslærer
.Mentor
.Swahili tolk",Udenfor arbejdsmarkedet,,Erhvervsuddannelse,
121335531315245,Roskilde,39,roskilde,Røskva ,3464,False,Laksø,F,SF - Socialistisk Folkeparti,http://www.altinget.dk/images/kv17/3464-Roeskva-Kongstad-Laksoe-a.jpg,A. Socialdemokratiet,Anna-Louise Attermann,/kandidater/kv17/anna-louise-hestbek-attermann,Odsherred,"## Børn og uddannelse ##
## Bedre cykelveje/stier ##
## Omsorgsfuld velfærd ##
En hjælp når livets kriser rykker ind. Eksempelvis en pårørendevejleder, skilsmissehjælp m.m.",Anna-Louise har desværre ikke skrevet sit CV,Offentligt ansat,35 år,Bachelor-/diplomuddannelse,2013
112345553135345,Roskilde,39,roskilde,Elin Stegmann,3462,False,Christensen,F,SF - Socialistisk Folkeparti,http://www.altinget.dk/images/kv17/,A. Socialdemokratiet,Gitte Hededam,/kandidater/kv17/Gitte-Inger-Hededam,Odsherred,"## - Odsherred skal til stadighed udvikle og opkvalificere sin arbejdsstyrke og understøtte erhvervslivet ##
Odsherred har nu vendt det faldende indbyggertal. Nu skal der fokus på at understøtte erhvervsområdet og herved skabe flere arbejdspladser. Gerne i forhold til iværksætteri, socialøkonomiske virksomheder og nye bæredygtige produkter.
Vi skal støtte virksomhederne med opkvalificerings af deres medarbejdere. ## Unge  og flygtninge skal have uddannelse og arbejde. Ikke have et liv på offentlig forsørgelse. ##
Uddannelse og arbejde er i dagens Danmark også indgangen til et social liv. Så udover at det giver selvrespekt at kunne forsørge sig selv er det vigtigt for virksomheder at kunne skaffe kvalificeret arbejdskraft og for kommunen at formindske antallet at borgere på kontakthjælp. WIN- WIN for alle. 
Og så skal vi arbejde på at trække flere uddannelser til Odsherred.## Odsherred et godt sted at leve og opleve ##
 Vi skal fortsat være en kommune der tiltrække nye borgere bl.a. gennem alternative boformer og et rigt natur og kulturliv. Der skal tænkes i fælleskaber  og samarbejder.   
- Vi skal fortsat tænke i forbedringer af miljø, klima og bæredygtighed. Dette skal forsat ske på mange områder med at understøtte bæredygtighed på mange niveauer bl.a biogasanlæg og et bæredygtigt landbrug ","Uddannet socialpædagog og har arbejdet med anderledes mennesker hele mit arbejdsliv. Har været entreprenør og leder af Socialpsykiatrien i Odsherred i 20 år, samt været med at bringe Recovery og Åben Dialog til Danmark.  Projektleder for flere projekter for udsatte unge og sindsledende  samt tværfaglige samarbejder  med Socialministeriet og Rambøll. 
Nyudnævnt folkepensionist.",Udenfor arbejdsmarkedet,65 år,Bachelor-/diplomuddannelse,"2009, 2013"
323345515234451,Roskilde,39,roskilde,Jan,5558,False,Herskov,O,Dansk Folkeparti,http://www.altinget.dk/images/kv17/kvadrat-5558-jan-herskov-a.jpg,K. Kristendemokraterne,Poul Henrik Jensen,/kandidater/kv17/poul-henrik-jensen,Frederikshavn,,Poul Henrik har desværre ikke skrevet sit CV,Ikke oplyst,,,
434544534244521,Roskilde,39,roskilde,Evan,5555,False,Lynnerup Olesen,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/5555-Evan-Lynnerup-a.jpg,I. Liberal Alliance,Allan Salih,/kandidater/kv17/allan-salih,Frederikshavn,,Allan har desværre ikke skrevet sit CV,Studerende,18 år,Gymnasial uddannelse,
425524535254541,Roskilde,39,roskilde,Lars Christian,5562,False,Brask,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/5562-Lars-Christian-Brask-a.jpg,O. Dansk Folkeparti,Kasper Lau,/kandidater/kv17/kasper-lau,Frederikshavn,"## Gratis psykologhjælp til unge i kommunen ##
## Flere varme hænder til social- og sundhedsområdet ##
## Fjerne unødvendig kontrol og bureaukrati ##
",Kasper har desværre ikke skrevet sit CV,Offentligt ansat,25 år,Erhvervsuddannelse,
315535534335434,Roskilde,39,roskilde,Marianne,5565,False,Østergaard Kiærulff,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/5565-Marianne-Kiaerulff-a.jpg,O. Dansk Folkeparti, Iver Hansen,/kandidater/kv17/jens-iver-hansen,Frederikshavn,"## Sport = Sundhed ##
Den folkelige sport og idrætsliv skal styrkes, både for de unge og de alternativ unge
Da sport er med til at give de unge nogle sunde interesser og netværk, og de ældre et bedre helbred der kan blive en besparelse på sundhedsudgifterne.## Integration ##
Bedre danskundervisning til alle nydanskere, og indvandre med permanent opholdstilladelse, så de kan tale dansk med deres børn derhjemme. Evt. ved at anvende dansklærer der kan tale indvandrerens sprog.## Vedvarende energi ##
Kommunen skal fortsætte og styrke indsatsen for at anvende vedvarende energi, så som solceller, solvarmeanlæg og vindmøller. Yde støtte til personer der ønsker at hjælpe kommunen med at blive CO2 neutral, evt. ved at oprette positiv liste på anlæg og møller der allerede er blevet godkendt. (så man ikke skal opfinde den dybe tallerken igen)","Uddannelse/stilling:
Skibsmaskinist, Seniorsergent (30 år i forsvaret, søværnet og hæren), Merkonom i Data og Internt regnskab, Teknonom Drift & Kvalitetslinjerne  , Kvalitet og måleteknikker (Kvalitetsinspektør på MAN DIESEL indtil de lukkede støberiet).
Suppleant i Frederikshavn byråd",Udenfor arbejdsmarkedet,67 år,Erhvervsuddannelse,2013
